,Date,Close,High,Low,Open,Volume
510,2022-01-14,26952.21484375,27301.865234375,26923.076171875,27097.90234375,16623062
511,2022-01-17,26048.951171875,27097.90234375,26048.951171875,26952.21484375,44150962
512,2022-01-18,25641.025390625,26369.46484375,25058.275390625,25932.400390625,36793269
513,2022-01-19,25349.650390625,25961.5390625,25320.513671875,25874.125,31091001
514,2022-01-20,25641.025390625,25757.576171875,25233.099609375,25524.474609375,25886545
515,2022-01-21,25233.099609375,25903.263671875,25116.55078125,25641.025390625,28103274
516,2022-01-24,23717.94921875,25174.82421875,23717.94921875,25116.55078125,56030659
517,2022-01-25,25203.962890625,25233.099609375,23426.57421875,23601.3984375,33917082
518,2022-01-26,25320.513671875,25903.263671875,25320.513671875,25349.650390625,30131757
519,2022-01-27,24562.9375,25349.650390625,24475.525390625,25174.82421875,25295211
520,2022-01-28,24592.07421875,24941.724609375,24300.69921875,24621.212890625,27218676
521,2022-02-07,25087.412109375,25466.201171875,24358.974609375,24941.724609375,28695808
522,2022-02-08,26544.2890625,26544.2890625,25058.275390625,25058.275390625,49794372
523,2022-02-09,27564.103515625,28146.853515625,26631.701171875,26689.9765625,70714986
524,2022-02-10,27389.27734375,27913.751953125,27214.453125,27622.376953125,43307034
525,2022-02-11,27476.689453125,27680.65234375,26981.3515625,27156.177734375,31275128
526,2022-02-14,26923.076171875,27680.65234375,26893.939453125,27097.90234375,31905586
527,2022-02-15,26806.52734375,27127.0390625,26456.876953125,26923.076171875,27236522
528,2022-02-16,26806.52734375,27097.90234375,26573.42578125,26864.802734375,16888012
529,2022-02-17,27097.90234375,27243.58984375,26806.52734375,26806.52734375,21233096
530,2022-02-18,27418.4140625,27768.064453125,26835.6640625,26923.076171875,39695368
531,2022-02-21,27185.314453125,27680.65234375,27127.0390625,27447.552734375,20896245
532,2022-02-22,27039.626953125,27156.177734375,26631.701171875,26981.3515625,36265428
533,2022-02-23,27214.453125,27505.828125,26952.21484375,27185.314453125,22275566
534,2022-02-24,26806.52734375,27301.865234375,26282.05078125,27243.58984375,38778681
535,2022-02-25,26748.251953125,27010.490234375,26748.251953125,26864.802734375,26413734
536,2022-02-28,27505.828125,27855.478515625,26835.6640625,26835.6640625,61302554
537,2022-03-01,27331.001953125,28030.302734375,27301.865234375,27797.203125,40109439
538,2022-03-02,27331.001953125,27593.240234375,27156.177734375,27389.27734375,34113735
539,2022-03-03,29195.8046875,29195.8046875,27564.103515625,27738.927734375,133565373
540,2022-03-04,29020.978515625,29895.10546875,29020.978515625,29720.279296875,57655711
541,2022-03-07,29778.5546875,30594.40625,29137.529296875,29254.080078125,66942016
542,2022-03-08,28817.015625,29836.830078125,28817.015625,29487.1796875,71890274
543,2022-03-09,29050.1171875,29312.353515625,28467.365234375,29137.529296875,62444209
544,2022-03-10,28642.19140625,29195.8046875,28613.052734375,29137.529296875,47618827
545,2022-03-11,27738.927734375,28729.603515625,27301.865234375,28671.328125,75874311
546,2022-03-14,26689.9765625,28088.578125,26689.9765625,27564.103515625,62310704
547,2022-03-15,26893.939453125,27214.453125,26486.013671875,26777.388671875,35787178
548,2022-03-16,26923.076171875,27476.689453125,26923.076171875,27331.001953125,19628808
549,2022-03-17,26777.388671875,27214.453125,26748.251953125,27156.177734375,26036008
550,2022-03-18,27097.90234375,27301.865234375,26835.6640625,26923.076171875,31462172
551,2022-03-21,27301.865234375,27505.828125,27039.626953125,27214.453125,33175598
552,2022-03-22,27331.001953125,27360.140625,26981.3515625,27331.001953125,40822266
553,2022-03-23,27272.7265625,27651.515625,27272.7265625,27505.828125,33103011
554,2022-03-24,27039.626953125,27389.27734375,27010.490234375,27389.27734375,26792541
555,2022-03-25,27039.626953125,27360.140625,26923.076171875,27127.0390625,25223826
556,2022-03-28,26748.251953125,27301.865234375,26689.9765625,26864.802734375,36147264
557,2022-03-29,26719.11328125,26952.21484375,26689.9765625,26923.076171875,24780531
558,2022-03-30,26515.15234375,27039.626953125,26456.876953125,26689.9765625,27576805
559,2022-03-31,26282.05078125,26777.388671875,26107.2265625,26602.564453125,32685165
560,2022-04-01,26631.701171875,26806.52734375,25932.400390625,26223.775390625,38010978
561,2022-04-04,26719.11328125,26981.3515625,26660.83984375,26806.52734375,23527869
562,2022-04-05,26864.802734375,27039.626953125,26777.388671875,26806.52734375,20804439
563,2022-04-06,27534.96484375,27942.890625,26806.52734375,26806.52734375,56560216
564,2022-04-07,27127.0390625,27738.927734375,27127.0390625,27680.65234375,24890922
565,2022-04-08,27039.626953125,27418.4140625,27010.490234375,27243.58984375,24047851
566,2022-04-12,26282.05078125,27097.90234375,26252.9140625,27097.90234375,31803484
567,2022-04-13,26340.326171875,26486.013671875,26048.951171875,26398.6015625,24654800
568,2022-04-14,26165.501953125,26544.2890625,26165.501953125,26398.6015625,23006067
569,2022-04-15,25757.576171875,26223.775390625,25728.4375,26165.501953125,31571824
570,2022-04-18,24854.3125,25961.5390625,24854.3125,25670.1640625,40213429
